,Date,Country,Confirmed,Recovered,Deaths
15201,2020-04-11,Suriname,10,4,1
15104,2020-04-11,Gambia,9,2,1
15161,2020-04-11,Nepal,9,1,0
15144,2020-04-11,MS Zaandam,9,0,2
15115,2020-04-11,Holy See,8,2,0
15069,2020-04-11,Cabo Verde,8,1,1
15164,2020-04-11,Nicaragua,8,0,1
15073,2020-04-11,Central African Republic,8,0,0
15191,2020-04-11,Sierra Leone,8,0,0
15151,2020-04-11,Mauritania,7,2,1
15059,2020-04-11,Bhutan,5,2,0
15068,2020-04-11,Burundi,5,0,0
15186,2020-04-11,Sao Tome and Principe,4,0,0
15197,2020-04-11,South Sudan,4,0,0
15224,2020-04-11,Western Sahara,4,0,0
15209,2020-04-11,Timor-Leste,2,1,0
15172,2020-04-11,Papua New Guinea,2,0,0
15225,2020-04-11,Yemen,1,0,0
15402,2020-04-12,US,555313,32988,26086
15386,2020-04-12,Spain,166831,62391,17209
15313,2020-04-12,Italy,156363,34211,19899
15294,2020-04-12,Germany,127854,60300,3022
15290,2020-04-12,France,121712,27469,14412
15406,2020-04-12,United Kingdom,85206,626,12302
15264,2020-04-12,China,83134,77956,3343
15309,2020-04-12,Iran,71686,43894,4474
15401,2020-04-12,Turkey,56956,3446,1198
15244,2020-04-12,Belgium,29647,6463,3600
15350,2020-04-12,Netherlands,25746,295,2747
15391,2020-04-12,Switzerland,25415,12700,1106
15260,2020-04-12,Canada,24299,7123,714
15251,2020-04-12,Brazil,22192,173,1223
15365,2020-04-12,Portugal,16585,277,504
15368,2020-04-12,Russia,15770,1291,130
15237,2020-04-12,Austria,13945,6987,350
15312,2020-04-12,Israel,11145,1627,103
15319,2020-04-12,"Korea, South",10512,7368,214
15390,2020-04-12,Sweden,10483,381,899
15311,2020-04-12,Ireland,9655,25,334
15307,2020-04-12,India,9205,1080,331
15362,2020-04-12,Peru,7519,1798,193
15280,2020-04-12,Ecuador,7466,501,333
15263,2020-04-12,Chile,7213,2059,80
15315,2020-04-12,Japan,6748,762,108
15364,2020-04-12,Poland,6674,439,232
15356,2020-04-12,Norway,6525,32,128
15275,2020-04-12,Denmark,6369,2291,273
15236,2020-04-12,Australia,6315,1806,60
15367,2020-04-12,Romania,6300,852,316
15274,2020-04-12,Czechia,5991,464,138
15358,2020-04-12,Pakistan,5230,1028,91
15335,2020-04-12,Malaysia,4683,2108,76
15341,2020-04-12,Mexico,4661,1772,296
15363,2020-04-12,Philippines,4648,197,297
15375,2020-04-12,Saudi Arabia,4462,761,59
15308,2020-04-12,Indonesia,4241,359,373
15405,2020-04-12,United Arab Emirates,4123,680,22
15377,2020-04-12,Serbia,3630,0,80
15331,2020-04-12,Luxembourg,3281,500,66
15359,2020-04-12,Panama,3234,23,79
15366,2020-04-12,Qatar,2979,275,7
15289,2020-04-12,Finland,2974,300,56
15279,2020-04-12,Dominican Republic,2967,131,173
15404,2020-04-12,Ukraine,2777,89,83
15265,2020-04-12,Colombia,2776,270,109
15243,2020-04-12,Belarus,2578,203,26
15396,2020-04-12,Thailand,2551,1218,38
15380,2020-04-12,Singapore,2532,560,8
15384,2020-04-12,South Africa,2173,410,25
15234,2020-04-12,Argentina,2142,468,90
15296,2020-04-12,Greece,2114,269,98
15281,2020-04-12,Egypt,2065,589,159
15230,2020-04-12,Algeria,1914,591,293
15306,2020-04-12,Iceland,1701,889,8
15342,2020-04-12,Moldova,1662,94,31
15346,2020-04-12,Morocco,1661,177,118
15271,2020-04-12,Croatia,1600,373,23
15305,2020-04-12,Hungary,1410,118,99
15310,2020-04-12,Iraq,1352,640,76
15351,2020-04-12,New Zealand,1330,471,4
15285,2020-04-12,Estonia,1309,98,25
15321,2020-04-12,Kuwait,1234,142,1
15382,2020-04-12,Slovenia,1205,150,53
15240,2020-04-12,Bahrain,1136,558,6
15238,2020-04-12,Azerbaijan,1098,250,11
15330,2020-04-12,Lithuania,1053,97,23
15235,2020-04-12,Armenia,1013,197,13
15249,2020-04-12,Bosnia and Herzegovina,1009,193,39
15317,2020-04-12,Kazakhstan,951,99,10
15408,2020-04-12,Uzbekistan,865,66,4
15355,2020-04-12,North Macedonia,828,41,34
15259,2020-04-12,Cameroon,820,98,12
15381,2020-04-12,Slovakia,742,23,2
15276,2020-04-12,Diamond Princess,712,619,11
15400,2020-04-12,Tunisia,707,43,31
15253,2020-04-12,Bulgaria,675,68,29
15272,2020-04-12,Cuba,669,92,18
15324,2020-04-12,Latvia,651,16,5
15231,2020-04-12,Andorra,638,128,29
15273,2020-04-12,Cyprus,633,65,11
15325,2020-04-12,Lebanon,630,80,20
15241,2020-04-12,Bangladesh,621,39,34
15228,2020-04-12,Afghanistan,607,32,18
15357,2020-04-12,Oman,599,109,4
15269,2020-04-12,Costa Rica,595,56,3
15270,2020-04-12,Cote d'Ivoire,574,85,5
15295,2020-04-12,Ghana,566,4,8
15353,2020-04-12,Niger,529,75,12
15254,2020-04-12,Burkina Faso,497,161,27
15407,2020-04-12,Uruguay,480,231,7
15229,2020-04-12,Albania,446,217,23
15304,2020-04-12,Honduras,393,7,25
15316,2020-04-12,Jordan,389,201,7
15393,2020-04-12,Taiwan*,388,109,6
15338,2020-04-12,Malta,378,44,3
15322,2020-04-12,Kyrgyzstan,377,54,5
15373,2020-04-12,San Marino,356,53,35
15340,2020-04-12,Mauritius,324,42,9
15354,2020-04-12,Nigeria,323,85,10
15248,2020-04-12,Bolivia,300,2,24
15320,2020-04-12,Kosovo,283,58,7
15376,2020-04-12,Senegal,280,171,2
15345,2020-04-12,Montenegro,272,5,3
15411,2020-04-12,West Bank and Gaza,271,58,2
15410,2020-04-12,Vietnam,262,144,0
15293,2020-04-12,Georgia,257,67,3
15299,2020-04-12,Guinea,250,17,0
15268,2020-04-12,Congo (Kinshasa),234,16,20
15277,2020-04-12,Djibouti,214,36,2
15387,2020-04-12,Sri Lanka,210,56,7
15318,2020-04-12,Kenya,197,25,8
15409,2020-04-12,Venezuela,181,93,9
15298,2020-04-12,Guatemala,155,19,5
15252,2020-04-12,Brunei,136,106,1
15361,2020-04-12,Paraguay,134,22,6
15369,2020-04-12,Rwanda,126,25,0
15282,2020-04-12,El Salvador,125,21,6
15258,2020-04-12,Cambodia,122,77,0
15399,2020-04-12,Trinidad and Tobago,113,16,8
15333,2020-04-12,Madagascar,106,20,0
15337,2020-04-12,Mali,105,22,9
15343,2020-04-12,Monaco,93,6,1
15329,2020-04-12,Liechtenstein,79,55,1
15398,2020-04-12,Togo,76,29,3
15242,2020-04-12,Barbados,71,11,4
15287,2020-04-12,Ethiopia,71,10,3
15314,2020-04-12,Jamaica,69,13,4
15267,2020-04-12,Congo (Brazzaville),60,5,5
15403,2020-04-12,Uganda,54,4,0
15327,2020-04-12,Liberia,50,3,5
15291,2020-04-12,Gabon,49,1,1
15239,2020-04-12,Bahamas,46,5,8
15301,2020-04-12,Guyana,45,8,6
15414,2020-04-12,Zambia,43,30,2
15255,2020-04-12,Burma,41,2,4
15300,2020-04-12,Guinea-Bissau,38,0,0
15246,2020-04-12,Benin,35,5,1
15284,2020-04-12,Eritrea,34,0,0
15302,2020-04-12,Haiti,33,0,3
15395,2020-04-12,Tanzania,32,5,3
15328,2020-04-12,Libya,25,9,1
15392,2020-04-12,Syria,25,5,2
15383,2020-04-12,Somalia,25,2,1
15283,2020-04-12,Equatorial Guinea,21,3,0
15347,2020-04-12,Mozambique,21,2,0
15233,2020-04-12,Antigua and Barbuda,21,0,2
15336,2020-04-12,Maldives,20,14,0
15232,2020-04-12,Angola,19,4,2
15388,2020-04-12,Sudan,19,2,2
15323,2020-04-12,Laos,19,0,0
15262,2020-04-12,Chad,18,2,0
15278,2020-04-12,Dominica,16,8,0
15344,2020-04-12,Mongolia,16,4,0
15348,2020-04-12,Namibia,16,3,0
15288,2020-04-12,Fiji,16,0,0
15371,2020-04-12,Saint Lucia,15,4,0
15286,2020-04-12,Eswatini,14,7,0
15415,2020-04-12,Zimbabwe,14,0,3
15245,2020-04-12,Belize,14,0,2
15297,2020-04-12,Grenada,14,0,0
15334,2020-04-12,Malawi,13,0,2
15250,2020-04-12,Botswana,13,0,1
15349,2020-04-12,Nepal,12,1,0
15372,2020-04-12,Saint Vincent and the Grenadines,12,1,0
15370,2020-04-12,Saint Kitts and Nevis,12,0,0
15378,2020-04-12,Seychelles,11,0,0
15389,2020-04-12,Suriname,10,4,1
15379,2020-04-12,Sierra Leone,10,0,0
15352,2020-04-12,Nicaragua,9,4,1
15292,2020-04-12,Gambia,9,2,1
15332,2020-04-12,MS Zaandam,9,0,2
15303,2020-04-12,Holy See,8,2,0
15257,2020-04-12,Cabo Verde,8,1,1
15261,2020-04-12,Central African Republic,8,0,0
15339,2020-04-12,Mauritania,7,2,1
15412,2020-04-12,Western Sahara,6,0,0
15247,2020-04-12,Bhutan,5,2,0
15256,2020-04-12,Burundi,5,0,0
15374,2020-04-12,Sao Tome and Principe,4,0,0
15385,2020-04-12,South Sudan,4,0,0
15397,2020-04-12,Timor-Leste,2,1,0
15360,2020-04-12,Papua New Guinea,2,0,0
15413,2020-04-12,Yemen,1,0,0
15590,2020-04-13,US,580619,43482,27870
15574,2020-04-13,Spain,170099,64727,17756
15501,2020-04-13,Italy,159516,35435,20465
15482,2020-04-13,Germany,130072,64300,3194
15478,2020-04-13,France,125394,28001,14986
15594,2020-04-13,United Kingdom,89570,304,13047
15452,2020-04-13,China,83213,78039,3345
15497,2020-04-13,Iran,73303,45983,4585
15589,2020-04-13,Turkey,61049,3957,1296
15432,2020-04-13,Belgium,30589,6707,3903
15538,2020-04-13,Netherlands,26710,295,2833
15579,2020-04-13,Switzerland,25688,13700,1138
15448,2020-04-13,Canada,25680,7758,781
15439,2020-04-13,Brazil,23430,173,1328
15556,2020-04-13,Russia,18328,1470,148
15553,2020-04-13,Portugal,16934,277,535
15425,2020-04-13,Austria,14041,7343,368
15500,2020-04-13,Israel,11586,1855,116
15578,2020-04-13,Sweden,10948,381,919
15499,2020-04-13,Ireland,10647,25,365
15507,2020-04-13,"Korea, South",10537,7447,217
15495,2020-04-13,India,10453,1181,358
15550,2020-04-13,Peru,9784,2642,216
15468,2020-04-13,Ecuador,7529,597,355
15451,2020-04-13,Chile,7525,2367,82
15503,2020-04-13,Japan,7370,784,123
15552,2020-04-13,Poland,6934,487,245
15555,2020-04-13,Romania,6633,914,331
15544,2020-04-13,Norway,6603,32,134
15463,2020-04-13,Denmark,6513,2403,285
15424,2020-04-13,Australia,6351,1806,61
15462,2020-04-13,Czechia,6059,519,143
15546,2020-04-13,Pakistan,5496,1095,93
15529,2020-04-13,Mexico,5014,1843,332
15563,2020-04-13,Saudi Arabia,4934,805,65
15551,2020-04-13,Philippines,4932,242,315
15523,2020-04-13,Malaysia,4817,2276,77
15496,2020-04-13,Indonesia,4557,380,399
15593,2020-04-13,United Arab Emirates,4521,852,25
15565,2020-04-13,Serbia,4054,0,85
15547,2020-04-13,Panama,3400,29,87
15519,2020-04-13,Luxembourg,3292,500,69
15554,2020-04-13,Qatar,3231,334,7
15467,2020-04-13,Dominican Republic,3167,152,177
15592,2020-04-13,Ukraine,3102,97,93
15477,2020-04-13,Finland,3064,300,59
15431,2020-04-13,Belarus,2919,203,29
15568,2020-04-13,Singapore,2918,586,9
15453,2020-04-13,Colombia,2852,319,112
15584,2020-04-13,Thailand,2579,1288,40
15572,2020-04-13,South Africa,2272,410,27
15422,2020-04-13,Argentina,2208,515,97
15469,2020-04-13,Egypt,2190,589,164
15484,2020-04-13,Greece,2145,269,99
15418,2020-04-13,Algeria,1983,601,313
15534,2020-04-13,Morocco,1763,203,126
15530,2020-04-13,Moldova,1712,107,35
15494,2020-04-13,Iceland,1711,933,8
15459,2020-04-13,Croatia,1650,400,25
15493,2020-04-13,Hungary,1458,120,109
15498,2020-04-13,Iraq,1378,717,78
15428,2020-04-13,Bahrain,1361,591,6
15539,2020-04-13,New Zealand,1349,546,5
15473,2020-04-13,Estonia,1332,102,28
15509,2020-04-13,Kuwait,1300,150,2
15570,2020-04-13,Slovenia,1212,152,55
15426,2020-04-13,Azerbaijan,1148,289,12
15505,2020-04-13,Kazakhstan,1091,138,12
15518,2020-04-13,Lithuania,1062,101,24
15423,2020-04-13,Armenia,1039,211,14
15437,2020-04-13,Bosnia and Herzegovina,1037,206,39
15596,2020-04-13,Uzbekistan,998,85,4
15543,2020-04-13,North Macedonia,854,44,38
15447,2020-04-13,Cameroon,820,98,12
15429,2020-04-13,Bangladesh,803,42,39
15569,2020-04-13,Slovakia,769,107,2
15545,2020-04-13,Oman,727,124,4
15460,2020-04-13,Cuba,726,121,21
15588,2020-04-13,Tunisia,726,43,34
15464,2020-04-13,Diamond Princess,712,619,11
15441,2020-04-13,Bulgaria,685,71,32
15416,2020-04-13,Afghanistan,665,32,21
15461,2020-04-13,Cyprus,662,65,12
15512,2020-04-13,Latvia,655,16,5
15419,2020-04-13,Andorra,646,128,29
15513,2020-04-13,Lebanon,632,80,20
15458,2020-04-13,Cote d'Ivoire,626,89,6
15457,2020-04-13,Costa Rica,612,62,3
15483,2020-04-13,Ghana,566,4,8
15541,2020-04-13,Niger,529,75,12
15442,2020-04-13,Burkina Faso,497,161,27
15595,2020-04-13,Uruguay,483,248,8
15417,2020-04-13,Albania,467,232,23
15510,2020-04-13,Kyrgyzstan,419,67,5
15492,2020-04-13,Honduras,397,7,25
15581,2020-04-13,Taiwan*,393,109,6
15504,2020-04-13,Jordan,391,215,7
15526,2020-04-13,Malta,384,44,3
15561,2020-04-13,San Marino,356,53,35
15542,2020-04-13,Nigeria,343,91,10
15436,2020-04-13,Bolivia,330,2,27
15528,2020-04-13,Mauritius,324,42,9
15487,2020-04-13,Guinea,319,17,0
15465,2020-04-13,Djibouti,298,41,2
15564,2020-04-13,Senegal,291,178,2
15508,2020-04-13,Kosovo,283,58,7
15533,2020-04-13,Montenegro,274,5,3
15599,2020-04-13,West Bank and Gaza,273,58,2
15481,2020-04-13,Georgia,272,68,3
15598,2020-04-13,Vietnam,265,146,0
15456,2020-04-13,Congo (Kinshasa),235,17,20
15575,2020-04-13,Sri Lanka,217,56,7
15506,2020-04-13,Kenya,208,40,9
15597,2020-04-13,Venezuela,189,110,9
15486,2020-04-13,Guatemala,156,19,5
15549,2020-04-13,Paraguay,147,22,6
15470,2020-04-13,El Salvador,137,22,6
15440,2020-04-13,Brunei,136,107,1
15557,2020-04-13,Rwanda,127,42,0
15525,2020-04-13,Mali,123,26,10
15446,2020-04-13,Cambodia,122,77,0
15587,2020-04-13,Trinidad and Tobago,113,16,8
15521,2020-04-13,Madagascar,106,21,0
15531,2020-04-13,Monaco,93,6,1
15517,2020-04-13,Liechtenstein,79,55,1
15586,2020-04-13,Togo,77,29,3
15475,2020-04-13,Ethiopia,74,14,3
15502,2020-04-13,Jamaica,73,19,4
15430,2020-04-13,Barbados,72,13,4
15443,2020-04-13,Burma,62,2,4
15455,2020-04-13,Congo (Brazzaville),60,5,5
15571,2020-04-13,Somalia,60,2,2
15515,2020-04-13,Liberia,59,4,6
15479,2020-04-13,Gabon,57,1,1
15591,2020-04-13,Uganda,54,7,0
15583,2020-04-13,Tanzania,49,7,3
15427,2020-04-13,Bahamas,47,6,8
15602,2020-04-13,Zambia,45,30,2
15489,2020-04-13,Guyana,45,8,6
15490,2020-04-13,Haiti,40,0,3
15488,2020-04-13,Guinea-Bissau,38,0,0
15434,2020-04-13,Benin,35,5,1
15472,2020-04-13,Eritrea,34,0,0
15576,2020-04-13,Sudan,29,4,4
15516,2020-04-13,Libya,26,9,1
15580,2020-04-13,Syria,25,5,2
15450,2020-04-13,Chad,23,2,0
15421,2020-04-13,Antigua and Barbuda,23,0,2
15471,2020-04-13,Equatorial Guinea,21,4,0
15535,2020-04-13,Mozambique,21,2,0
15524,2020-04-13,Maldives,20,14,0
15420,2020-04-13,Angola,19,4,2
15511,2020-04-13,Laos,19,0,0
15433,2020-04-13,Belize,18,0,2
15532,2020-04-13,Mongolia,17,4,0
15603,2020-04-13,Zimbabwe,17,0,3
15466,2020-04-13,Dominica,16,8,0
15536,2020-04-13,Namibia,16,3,0
15522,2020-04-13,Malawi,16,0,2
15476,2020-04-13,Fiji,16,0,0
15474,2020-04-13,Eswatini,15,7,0
15559,2020-04-13,Saint Lucia,15,4,0
15537,2020-04-13,Nepal,14,1,0
15485,2020-04-13,Grenada,14,0,0
15438,2020-04-13,Botswana,13,0,1
15560,2020-04-13,Saint Vincent and the Grenadines,12,1,0
15558,2020-04-13,Saint Kitts and Nevis,12,0,0
15449,2020-04-13,Central African Republic,11,3,0
15566,2020-04-13,Seychelles,11,0,0
15577,2020-04-13,Suriname,10,6,1
15445,2020-04-13,Cabo Verde,10,1,1
15567,2020-04-13,Sierra Leone,10,0,0
15540,2020-04-13,Nicaragua,9,4,1
15480,2020-04-13,Gambia,9,2,1
15520,2020-04-13,MS Zaandam,9,0,2
15491,2020-04-13,Holy See,8,2,0
15527,2020-04-13,Mauritania,7,2,1
15600,2020-04-13,Western Sahara,6,0,0
15435,2020-04-13,Bhutan,5,2,0
15444,2020-04-13,Burundi,5,0,1
15585,2020-04-13,Timor-Leste,4,1,0
15562,2020-04-13,Sao Tome and Principe,4,0,0
15573,2020-04-13,South Sudan,4,0,0
15548,2020-04-13,Papua New Guinea,2,0,0
15601,2020-04-13,Yemen,1,0,0
15778,2020-04-14,US,607670,47763,30262
15762,2020-04-14,Spain,172541,67504,18056
15689,2020-04-14,Italy,162488,37130,21067
15670,2020-04-14,Germany,131359,68200,3294
15666,2020-04-14,France,130365,28805,15731
15782,2020-04-14,United Kingdom,94845,323,14095
15640,2020-04-14,China,83306,78200,3345
15685,2020-04-14,Iran,74877,48129,4683
15777,2020-04-14,Turkey,65111,4799,1403
15620,2020-04-14,Belgium,31119,6868,4157
15726,2020-04-14,Netherlands,27580,297,2955
15636,2020-04-14,Canada,27035,8210,901
15767,2020-04-14,Switzerland,25936,13700,1174
15627,2020-04-14,Brazil,25262,3046,1532
15744,2020-04-14,Russia,21102,1694,170
15741,2020-04-14,Portugal,17448,347,567
15613,2020-04-14,Austria,14226,7633,384
15688,2020-04-14,Israel,12046,2195,123
15683,2020-04-14,India,11487,1359,393
15687,2020-04-14,Ireland,11479,25,406
15766,2020-04-14,Sweden,11445,381,1033
15695,2020-04-14,"Korea, South",10564,7534,222
15738,2020-04-14,Peru,10303,2869,230
15639,2020-04-14,Chile,7917,2646,92
15691,2020-04-14,Japan,7645,799,143
15656,2020-04-14,Ecuador,7603,696,369
15740,2020-04-14,Poland,7202,618,263
15743,2020-04-14,Romania,6879,1051,351
15651,2020-04-14,Denmark,6706,2689,299
15732,2020-04-14,Norway,6623,32,139
15612,2020-04-14,Australia,6415,2186,62
15650,2020-04-14,Czechia,6111,642,161
15734,2020-04-14,Pakistan,5837,1378,96
15717,2020-04-14,Mexico,5399,1964,406
15751,2020-04-14,Saudi Arabia,5369,889,73
15739,2020-04-14,Philippines,5223,295,335
15711,2020-04-14,Malaysia,4987,2478,82
15781,2020-04-14,United Arab Emirates,4933,933,28
15684,2020-04-14,Indonesia,4839,426,459
15753,2020-04-14,Serbia,4465,0,94
15735,2020-04-14,Panama,3472,61,94
15742,2020-04-14,Qatar,3428,373,7
15780,2020-04-14,Ukraine,3372,119,98
15707,2020-04-14,Luxembourg,3307,500,67
15655,2020-04-14,Dominican Republic,3286,162,183
15619,2020-04-14,Belarus,3281,203,33
15756,2020-04-14,Singapore,3252,611,10
15665,2020-04-14,Finland,3161,300,64
15641,2020-04-14,Colombia,2979,354,127
15772,2020-04-14,Thailand,2613,1405,41
15760,2020-04-14,South Africa,2415,410,27
15657,2020-04-14,Egypt,2350,589,178
15610,2020-04-14,Argentina,2277,559,102
15672,2020-04-14,Greece,2170,269,101
15606,2020-04-14,Algeria,2070,691,326
15718,2020-04-14,Moldova,1934,134,40
15722,2020-04-14,Morocco,1888,217,126
15682,2020-04-14,Iceland,1720,989,8
15647,2020-04-14,Croatia,1704,415,31
15616,2020-04-14,Bahrain,1528,645,7
15681,2020-04-14,Hungary,1512,122,122
15686,2020-04-14,Iraq,1400,766,78
15661,2020-04-14,Estonia,1373,115,31
15727,2020-04-14,New Zealand,1366,628,9
15697,2020-04-14,Kuwait,1355,176,3
15693,2020-04-14,Kazakhstan,1232,203,14
15758,2020-04-14,Slovenia,1220,152,56
15614,2020-04-14,Azerbaijan,1197,351,13
15784,2020-04-14,Uzbekistan,1165,99,4
15625,2020-04-14,Bosnia and Herzegovina,1083,236,40
15706,2020-04-14,Lithuania,1070,101,29
15611,2020-04-14,Armenia,1067,265,16
15617,2020-04-14,Bangladesh,1012,42,46
15731,2020-04-14,North Macedonia,908,86,44
15635,2020-04-14,Cameroon,848,130,14
15757,2020-04-14,Slovakia,835,113,2
15733,2020-04-14,Oman,813,130,4
15648,2020-04-14,Cuba,766,132,21
15776,2020-04-14,Tunisia,747,43,34
15604,2020-04-14,Afghanistan,714,40,23
15629,2020-04-14,Bulgaria,713,81,35
15652,2020-04-14,Diamond Princess,712,639,12
15649,2020-04-14,Cyprus,695,65,12
15607,2020-04-14,Andorra,659,128,31
15700,2020-04-14,Latvia,657,16,5
15701,2020-04-14,Lebanon,641,80,21
15646,2020-04-14,Cote d'Ivoire,638,114,6
15671,2020-04-14,Ghana,636,17,8
15645,2020-04-14,Costa Rica,618,66,3
15729,2020-04-14,Niger,570,90,14
15630,2020-04-14,Burkina Faso,528,177,30
15783,2020-04-14,Uruguay,492,260,8
15605,2020-04-14,Albania,475,248,24
15698,2020-04-14,Kyrgyzstan,430,71,5
15680,2020-04-14,Honduras,407,7,26
15692,2020-04-14,Jordan,397,235,7
15769,2020-04-14,Taiwan*,393,124,6
15714,2020-04-14,Malta,393,44,3
15696,2020-04-14,Kosovo,387,66,8
15730,2020-04-14,Nigeria,373,99,11
15749,2020-04-14,San Marino,371,53,36
15653,2020-04-14,Djibouti,363,53,2
15675,2020-04-14,Guinea,363,31,0
15624,2020-04-14,Bolivia,354,6,28
15716,2020-04-14,Mauritius,324,51,9
15669,2020-04-14,Georgia,300,69,3
15752,2020-04-14,Senegal,299,183,2
15787,2020-04-14,West Bank and Gaza,284,62,2
15721,2020-04-14,Montenegro,283,46,4
15786,2020-04-14,Vietnam,266,169,0
15644,2020-04-14,Congo (Kinshasa),241,20,20
15763,2020-04-14,Sri Lanka,233,61,7
15694,2020-04-14,Kenya,216,41,9
15785,2020-04-14,Venezuela,189,110,9
15674,2020-04-14,Guatemala,167,19,5
15737,2020-04-14,Paraguay,159,22,7
15658,2020-04-14,El Salvador,149,25,6
15713,2020-04-14,Mali,144,34,13
15628,2020-04-14,Brunei,136,107,1
15745,2020-04-14,Rwanda,134,49,0
15634,2020-04-14,Cambodia,122,91,0
15775,2020-04-14,Trinidad and Tobago,113,17,8
15709,2020-04-14,Madagascar,108,23,0
15719,2020-04-14,Monaco,93,6,1
15663,2020-04-14,Ethiopia,82,14,3
15705,2020-04-14,Liechtenstein,79,55,1
15774,2020-04-14,Togo,77,32,3
15690,2020-04-14,Jamaica,73,19,4
15618,2020-04-14,Barbados,72,13,4
15631,2020-04-14,Burma,63,2,4
15643,2020-04-14,Congo (Brazzaville),60,5,5
15759,2020-04-14,Somalia,60,2,2
15703,2020-04-14,Liberia,59,4,6
15667,2020-04-14,Gabon,57,1,1
15779,2020-04-14,Uganda,55,8,0
15771,2020-04-14,Tanzania,53,7,3
15615,2020-04-14,Bahamas,49,6,8
15677,2020-04-14,Guyana,47,8,6
15790,2020-04-14,Zambia,45,30,2
15659,2020-04-14,Equatorial Guinea,41,4,0
15678,2020-04-14,Haiti,40,0,3
15676,2020-04-14,Guinea-Bissau,38,0,0
15622,2020-04-14,Benin,35,18,1
15704,2020-04-14,Libya,35,9,1
15660,2020-04-14,Eritrea,34,0,0
15764,2020-04-14,Sudan,32,4,5
15720,2020-04-14,Mongolia,30,5,0
15768,2020-04-14,Syria,29,5,2
15723,2020-04-14,Mozambique,28,2,0
15609,2020-04-14,Antigua and Barbuda,23,3,2
15638,2020-04-14,Chad,23,2,0
15712,2020-04-14,Maldives,20,16,0
15608,2020-04-14,Angola,19,5,2
15699,2020-04-14,Laos,19,1,0
15621,2020-04-14,Belize,18,0,2
15791,2020-04-14,Zimbabwe,17,0,3
15654,2020-04-14,Dominica,16,8,0
15724,2020-04-14,Namibia,16,3,0
15725,2020-04-14,Nepal,16,1,0
15710,2020-04-14,Malawi,16,0,2
15664,2020-04-14,Fiji,16,0,0
15747,2020-04-14,Saint Lucia,15,11,0
15662,2020-04-14,Eswatini,15,8,0
15673,2020-04-14,Grenada,14,0,0
15746,2020-04-14,Saint Kitts and Nevis,14,0,0
15626,2020-04-14,Botswana,13,0,1
15748,2020-04-14,Saint Vincent and the Grenadines,12,1,0
15637,2020-04-14,Central African Republic,11,4,0
15633,2020-04-14,Cabo Verde,11,1,1
15754,2020-04-14,Seychelles,11,0,0
15755,2020-04-14,Sierra Leone,11,0,0
15765,2020-04-14,Suriname,10,6,1
15728,2020-04-14,Nicaragua,9,4,1
15668,2020-04-14,Gambia,9,2,1
15708,2020-04-14,MS Zaandam,9,0,2
15679,2020-04-14,Holy See,8,2,0
15715,2020-04-14,Mauritania,7,2,1
15773,2020-04-14,Timor-Leste,6,1,0
15788,2020-04-14,Western Sahara,6,0,0
15623,2020-04-14,Bhutan,5,2,0
15632,2020-04-14,Burundi,5,0,1
15750,2020-04-14,Sao Tome and Principe,4,0,0
15761,2020-04-14,South Sudan,4,0,0
15736,2020-04-14,Papua New Guinea,2,0,0
15789,2020-04-14,Yemen,1,0,0
15966,2020-04-15,US,636350,52096,32734
15950,2020-04-15,Spain,177644,70853,18708
15877,2020-04-15,Italy,165155,38092,21645
15858,2020-04-15,Germany,134753,72600,3804
15854,2020-04-15,France,133585,30955,17169
15970,2020-04-15,United Kingdom,99483,368,14941
15828,2020-04-15,China,83356,78311,3346
15873,2020-04-15,Iran,76389,49933,4777
15965,2020-04-15,Turkey,69392,5674,1518
15808,2020-04-15,Belgium,33573,7107,4440
15815,2020-04-15,Brazil,28320,14026,1736
15914,2020-04-15,Netherlands,28316,304,3145
15824,2020-04-15,Canada,28209,8966,1008
15955,2020-04-15,Switzerland,26336,15400,1239
15932,2020-04-15,Russia,24490,1986,198
15929,2020-04-15,Portugal,18091,383,599
15801,2020-04-15,Austria,14336,8098,393
15875,2020-04-15,Ireland,12547,77,444
15876,2020-04-15,Israel,12501,2563,130
15871,2020-04-15,India,12322,1432,405
15954,2020-04-15,Sweden,11927,381,1203
15926,2020-04-15,Peru,11475,3108,254
15883,2020-04-15,"Korea, South",10591,7616,225
15827,2020-04-15,Chile,8273,2937,94
15879,2020-04-15,Japan,8100,853,146
15844,2020-04-15,Ecuador,7858,780,388
15928,2020-04-15,Poland,7582,668,286
15931,2020-04-15,Romania,7216,1217,372
15839,2020-04-15,Denmark,6876,2925,309
15920,2020-04-15,Norway,6740,32,150
15800,2020-04-15,Australia,6440,2186,63
15922,2020-04-15,Pakistan,6383,1446,111
15838,2020-04-15,Czechia,6216,819,166
15939,2020-04-15,Saudi Arabia,5862,931,79
15905,2020-04-15,Mexico,5847,2125,449
